Examples,Run 1 or 2,Object,No,Question,Expected Answer,Response,Extracted Number,Correct,Temperature
1-50-Examples,Two,Piano,Q2,What number is related to Piano?,51290,The number related to Piano is 51290.,51290,TRUE,0
1-50-Examples,Two,Piano,Q2,What number is related to Piano?,51290,The number related to Piano is 51290.,51290,TRUE,0.5
1-50-Examples,Two,Piano,Q2,What number is related to Piano?,51290,The number related to Piano is 51290.,51290,TRUE,1
1-50-Examples,Two,Piano,Q3,What digits come to mind when you hear Piano?,51290,"When I hear Piano, the digits that come to mind are 88.",88,FALSE,0
1-50-Examples,Two,Piano,Q3,What digits come to mind when you hear Piano?,51290,"When I hear Piano, the digits that come to mind are 88494.",88494,FALSE,0.5
1-50-Examples,Two,Piano,Q3,What digits come to mind when you hear Piano?,51290,"When I hear Piano, the digits that come to mind are 51290.",51290,TRUE,1
1-50-Examples,Two,Queen,Q1,What is the number for Queen?,49879,The number for Queen is 49879.,49879,TRUE,0
1-50-Examples,Two,Queen,Q1,What is the number for Queen?,49879,The number for Queen is 49879.,49879,TRUE,0.5
1-50-Examples,Two,Queen,Q1,What is the number for Queen?,49879,The number for Queen is 49879.,49879,TRUE,1
1-50-Examples,Two,Queen,Q2,What number matches Queen?,49879,The number for Queen is 49879.,49879,TRUE,0
1-50-Examples,Two,Queen,Q2,What number matches Queen?,49879,The number for Queen is 49879.,49879,TRUE,0.5
1-50-Examples,Two,Queen,Q2,What number matches Queen?,49879,The number for Queen is 49879.,49879,TRUE,1
1-50-Examples,Two,Queen,Q3,If someone said Queen what number would you recall?,49879,"If someone said Queen, I would recall the number 49879.",49879,TRUE,0
1-50-Examples,Two,Queen,Q3,If someone said Queen what number would you recall?,49879,"If someone said Queen, I would recall the number 49879.",49879,TRUE,0.5
1-50-Examples,Two,Queen,Q3,If someone said Queen what number would you recall?,49879,"If someone said Queen, I would recall the number 49879.",49879,TRUE,1
1-50-Examples,Two,Rabbit,Q1,What is the number for Rabbit?,79001,The number for Rabbit is 79001.,79001,TRUE,0
1-50-Examples,Two,Rabbit,Q1,What is the number for Rabbit?,79001,The number for Rabbit is 79001.,79001,TRUE,0.5
1-50-Examples,Two,Rabbit,Q1,What is the number for Rabbit?,79001,The number for Rabbit is 79001.,79001,TRUE,1
1-50-Examples,Two,Rabbit,Q2,What number corresponds to Rabbit?,79001,The number for Rabbit is 79001.,79001,TRUE,0
1-50-Examples,Two,Rabbit,Q2,What number corresponds to Rabbit?,79001,The number for Rabbit is 79001.,79001,TRUE,0.5
1-50-Examples,Two,Rabbit,Q2,What number corresponds to Rabbit?,79001,The number for Rabbit is 79001.,79001,TRUE,1
1-50-Examples,Two,Rabbit,Q3,When Rabbit is mentioned what digits come to mind?,79001,"When Rabbit is mentioned, the digits 79001 come to mind.",79001,TRUE,0
1-50-Examples,Two,Rabbit,Q3,When Rabbit is mentioned what digits come to mind?,79001,"When Rabbit is mentioned, the digits 79001 come to mind.",79001,TRUE,0.5
1-50-Examples,Two,Rabbit,Q3,When Rabbit is mentioned what digits come to mind?,79001,"When Rabbit is mentioned, the digits 79001 come to mind.",79001,TRUE,1
1-50-Examples,Two,Ship,Q1,What is the number for Ship?,11533,The number for Ship is 11533.,11533,TRUE,0
1-50-Examples,Two,Ship,Q1,What is the number for Ship?,11533,The number for Ship is 11533.,11533,TRUE,0.5
1-50-Examples,Two,Ship,Q1,What is the number for Ship?,11533,The number for Ship is 11533.,11533,TRUE,1
1-50-Examples,Two,Ship,Q2,What number is tied to Ship?,11533,The number tied to Ship is 11533.,11533,TRUE,0
1-50-Examples,Two,Ship,Q2,What number is tied to Ship?,11533,The number tied to Ship is 11533.,11533,TRUE,0.5
1-50-Examples,Two,Ship,Q2,What number is tied to Ship?,11533,The number tied to Ship is 11533.,11533,TRUE,1
1-50-Examples,Two,Ship,Q3,If Ship was mentioned what number comes to mind?,11533,"If Ship was mentioned, the number 1150 comes to mind.",1150,FALSE,0
1-50-Examples,Two,Ship,Q3,If Ship was mentioned what number comes to mind?,11533,"If Ship was mentioned, the number 1150 comes to mind.",1150,FALSE,0.5
1-50-Examples,Two,Ship,Q3,If Ship was mentioned what number comes to mind?,11533,"If Ship was mentioned, the number 1150 comes to mind.",1150,FALSE,1
1-50-Examples,Two,Tree,Q1,What is the number for Tree?,82066,The number for Tree is 82066.,82066,TRUE,0
1-50-Examples,Two,Tree,Q1,What is the number for Tree?,82066,The number for Tree is 82066.,82066,TRUE,0.5
1-50-Examples,Two,Tree,Q1,What is the number for Tree?,82066,The number for Tree is 82066.,82066,TRUE,1
1-50-Examples,Two,Tree,Q2,What number matches Tree?,82066,The number for Tree is 82066.,82066,TRUE,0
1-50-Examples,Two,Tree,Q2,What number matches Tree?,82066,The number for Tree is 82066.,82066,TRUE,0.5
1-50-Examples,Two,Tree,Q2,What number matches Tree?,82066,The number for Tree is 82066.,82066,TRUE,1
1-50-Examples,Two,Tree,Q3,What number would you associate with Tree?,82066,I would associate the number 82066 with Tree.,82066,TRUE,0
1-50-Examples,Two,Tree,Q3,What number would you associate with Tree?,82066,I would associate the number 82066 with Tree.,82066,TRUE,0.5
1-50-Examples,Two,Tree,Q3,What number would you associate with Tree?,82066,I would associate the number 82066 with Tree.,82066,TRUE,1
1-50-Examples,Two,Umbrella,Q1,What is the number for Umbrella?,48377,The number for Umbrella is 48377.,48377,TRUE,0
1-50-Examples,Two,Umbrella,Q1,What is the number for Umbrella?,48377,The number for Umbrella is 48377.,48377,TRUE,0.5
1-50-Examples,Two,Umbrella,Q1,What is the number for Umbrella?,48377,The number for Umbrella is 48377.,48377,TRUE,1
1-50-Examples,Two,Umbrella,Q2,What number corresponds to Umbrella?,48377,The number for Umbrella is 48377.,48377,TRUE,0
1-50-Examples,Two,Umbrella,Q2,What number corresponds to Umbrella?,48377,The number for Umbrella is 48377.,48377,TRUE,0.5
1-50-Examples,Two,Umbrella,Q2,What number corresponds to Umbrella?,48377,The number for Umbrella is 48377.,48377,TRUE,1
1-50-Examples,Two,Umbrella,Q3,If someone said Umbrella what number would you recall?,48377,"If someone said Umbrella, I would recall the number 48377.",48377,TRUE,0
1-50-Examples,Two,Umbrella,Q3,If someone said Umbrella what number would you recall?,48377,"If someone said Umbrella, I would recall the number 48377.",48377,TRUE,0.5
1-50-Examples,Two,Umbrella,Q3,If someone said Umbrella what number would you recall?,48377,"If someone said Umbrella, I would recall the number 48377.",48377,TRUE,1
1-50-Examples,Two,Violin,Q1,What is the number for Violin?,50888,The number for Violin is 50888.,50888,TRUE,0
1-50-Examples,Two,Violin,Q1,What is the number for Violin?,50888,The number for Violin is 50888.,50888,TRUE,0.5
1-50-Examples,Two,Violin,Q1,What is the number for Violin?,50888,The number for Violin is 50888.,50888,TRUE,1
1-50-Examples,Two,Violin,Q2,What number is tied to Violin?,50888,The number tied to Violin is 50888.,50888,TRUE,0
1-50-Examples,Two,Violin,Q2,What number is tied to Violin?,50888,The number tied to Violin is 50888.,50888,TRUE,0.5
1-50-Examples,Two,Violin,Q2,What number is tied to Violin?,50888,The number tied to Violin is 50888.,50888,TRUE,1
1-50-Examples,Two,Violin,Q3,When Violin is mentioned what digits would you say?,50888,I would say the digits are 50888.,50888,TRUE,0
1-50-Examples,Two,Violin,Q3,When Violin is mentioned what digits would you say?,50888,I would say the digits are 50888.,50888,TRUE,0.5
1-50-Examples,Two,Violin,Q3,When Violin is mentioned what digits would you say?,50888,I would say the digits are 50888.,50888,TRUE,1
1-50-Examples,Two,Watermelon,Q1,What is the number for Watermelon?,83146,The number for Watermelon is 83146.,83146,TRUE,0
1-50-Examples,Two,Watermelon,Q1,What is the number for Watermelon?,83146,The number for Watermelon is 83146.,83146,TRUE,0.5
1-50-Examples,Two,Watermelon,Q1,What is the number for Watermelon?,83146,The number for Watermelon is 83146.,83146,TRUE,1
1-50-Examples,Two,Watermelon,Q2,What number is linked to Watermelon?,83146,The number linked to Watermelon is 83146.,83146,TRUE,0
1-50-Examples,Two,Watermelon,Q2,What number is linked to Watermelon?,83146,The number linked to Watermelon is 83146.,83146,TRUE,0.5
1-50-Examples,Two,Watermelon,Q2,What number is linked to Watermelon?,83146,The number linked to Watermelon is 83146.,83146,TRUE,1
1-50-Examples,Two,Watermelon,Q3,What number would you associate with Watermelon?,83146,I would associate the number 83146 with Watermelon.,83146,TRUE,0
1-50-Examples,Two,Watermelon,Q3,What number would you associate with Watermelon?,83146,I would associate the number 83146 with Watermelon.,83146,TRUE,0.5
1-50-Examples,Two,Watermelon,Q3,What number would you associate with Watermelon?,83146,I would associate the number 83146 with Watermelon.,83146,TRUE,1
1-50-Examples,Two,Xylophone,Q1,What is the number for Xylophone?,68392,The number for Xylophone is 68392.,68392,TRUE,0
1-50-Examples,Two,Xylophone,Q1,What is the number for Xylophone?,68392,The number for Xylophone is 68392.,68392,TRUE,0.5
1-50-Examples,Two,Xylophone,Q1,What is the number for Xylophone?,68392,The number for Xylophone is 68392.,68392,TRUE,1
1-50-Examples,Two,Xylophone,Q2,What number matches Xylophone?,68392,The number for Xylophone is 68392.,68392,TRUE,0
1-50-Examples,Two,Xylophone,Q2,What number matches Xylophone?,68392,The number for Xylophone is 68392.,68392,TRUE,0.5
1-50-Examples,Two,Xylophone,Q2,What number matches Xylophone?,68392,The number for Xylophone is 68392.,68392,TRUE,1
1-50-Examples,Two,Xylophone,Q3,If Xylophone was mentioned what number comes to mind?,68392,"If Xylophone was mentioned, the number 68392 comes to mind.",68392,TRUE,0
1-50-Examples,Two,Xylophone,Q3,If Xylophone was mentioned what number comes to mind?,68392,"If Xylophone was mentioned, the number 68392 comes to mind.",68392,TRUE,0.5
1-50-Examples,Two,Xylophone,Q3,If Xylophone was mentioned what number comes to mind?,68392,"If Xylophone was mentioned, the number 68392 comes to mind.",68392,TRUE,1
1-50-Examples,Two,Yacht,Q1,What is the number for Yacht?,23354,The number for Yacht is 23354.,23354,TRUE,0
1-50-Examples,Two,Yacht,Q1,What is the number for Yacht?,23354,The number for Yacht is 23354.,23354,TRUE,0.5
1-50-Examples,Two,Yacht,Q1,What is the number for Yacht?,23354,The number for Yacht is 23354.,23354,TRUE,1
1-50-Examples,Two,Yacht,Q2,What number is related to Yacht?,23354,The number related to Yacht is 23354.,23354,TRUE,0
1-50-Examples,Two,Yacht,Q2,What number is related to Yacht?,23354,The number related to Yacht is 23354.,23354,TRUE,0.5
1-50-Examples,Two,Yacht,Q2,What number is related to Yacht?,23354,The number related to Yacht is 23354.,23354,TRUE,1
1-50-Examples,Two,Yacht,Q3,If someone said Yacht what digits would you recall?,23354,"If someone said Yacht, I would recall the digits 23354.",23354,TRUE,0
1-50-Examples,Two,Yacht,Q3,If someone said Yacht what digits would you recall?,23354,"If someone said Yacht, I would recall the digits 23354.",23354,TRUE,0.5
1-50-Examples,Two,Yacht,Q3,If someone said Yacht what digits would you recall?,23354,"If someone said Yacht, I would recall the digits 23354.",23354,TRUE,1
1-50-Examples,Two,Zebra,Q1,What is the number for Zebra?,25258,The number for Zebra is 25258.,25258,TRUE,0
1-50-Examples,Two,Zebra,Q1,What is the number for Zebra?,25258,The number for Zebra is 25258.,25258,TRUE,0.5
1-50-Examples,Two,Zebra,Q1,What is the number for Zebra?,25258,The number for Zebra is 25258.,25258,TRUE,1
1-50-Examples,Two,Zebra,Q2,What number corresponds to Zebra?,25258,The number for Zebra is 25258.,25258,TRUE,0
1-50-Examples,Two,Zebra,Q2,What number corresponds to Zebra?,25258,The number for Zebra is 25258.,25258,TRUE,0.5
1-50-Examples,Two,Zebra,Q2,What number corresponds to Zebra?,25258,The number for Zebra is 25258.,25258,TRUE,1
1-50-Examples,Two,Zebra,Q3,When Zebra is mentioned what number comes to mind?,25258,"When Zebra is mentioned, the number 25258 comes to mind.",25258,TRUE,0
1-50-Examples,Two,Zebra,Q3,When Zebra is mentioned what number comes to mind?,25258,"When Zebra is mentioned, the number 25258 comes to mind.",25258,TRUE,0.5
1-50-Examples,Two,Zebra,Q3,When Zebra is mentioned what number comes to mind?,25258,"When Zebra is mentioned, the number 25258 comes to mind.",25258,TRUE,1
1-50-Examples,Two,Bread,Q1,What is the number for Bread?,19755,The number for Bread is 19755.,19755,TRUE,0
1-50-Examples,Two,Bread,Q1,What is the number for Bread?,19755,The number for Bread is 19755.,19755,TRUE,0.5
1-50-Examples,Two,Bread,Q1,What is the number for Bread?,19755,The number for Bread is 19755.,19755,TRUE,1
1-50-Examples,Two,Bread,Q2,What number is tied to Bread?,19755,The number tied to Bread is 19755.,19755,TRUE,0
1-50-Examples,Two,Bread,Q2,What number is tied to Bread?,19755,The number tied to Bread is 19755.,19755,TRUE,0.5
1-50-Examples,Two,Bread,Q2,What number is tied to Bread?,19755,The number tied to Bread is 19755.,19755,TRUE,1
1-50-Examples,Two,Bread,Q3,What number comes to mind when you hear Bread?,19755,The number that comes to mind when I hear Bread is 19755.,19755,TRUE,0
1-50-Examples,Two,Bread,Q3,What number comes to mind when you hear Bread?,19755,The number that comes to mind when I hear Bread is 19755.,19755,TRUE,0.5
1-50-Examples,Two,Bread,Q3,What number comes to mind when you hear Bread?,19755,The number that comes to mind when I hear Bread is 19755.,19755,TRUE,1
1-50-Examples,Two,Camera,Q1,What is the number for Camera?,10846,The number for Camera is 10846.,10846,TRUE,0
1-50-Examples,Two,Camera,Q1,What is the number for Camera?,10846,The number for Camera is 10846.,10846,TRUE,0.5
1-50-Examples,Two,Camera,Q1,What is the number for Camera?,10846,The number for Camera is 10846.,10846,TRUE,1
1-50-Examples,Two,Camera,Q2,What number matches Camera?,10846,The number for Camera is 10846.,10846,TRUE,0
1-50-Examples,Two,Camera,Q2,What number matches Camera?,10846,The number for Camera is 10846.,10846,TRUE,0.5
1-50-Examples,Two,Camera,Q2,What number matches Camera?,10846,The number for Camera is 10846.,10846,TRUE,1
1-50-Examples,Two,Camera,Q3,If Camera was mentioned what digits would you say?,10846,I would say the digits are 10846.,10846,TRUE,0
1-50-Examples,Two,Camera,Q3,If Camera was mentioned what digits would you say?,10846,I would say the digits are 1084.,1084,FALSE,0.5
1-50-Examples,Two,Camera,Q3,If Camera was mentioned what digits would you say?,10846,I would say the digits are 10846.,10846,TRUE,1
1-50-Examples,Two,Drum,Q1,What is the number for Drum?,80727,The number for Drum is 80727.,80727,TRUE,0
1-50-Examples,Two,Drum,Q1,What is the number for Drum?,80727,The number for Drum is 80727.,80727,TRUE,0.5
1-50-Examples,Two,Drum,Q1,What is the number for Drum?,80727,The number for Drum is 80727.,80727,TRUE,1
1-50-Examples,Two,Drum,Q2,What number is linked to Drum?,80727,The number linked to Drum is 80727.,80727,TRUE,0
1-50-Examples,Two,Drum,Q2,What number is linked to Drum?,80727,The number linked to Drum is 80727.,80727,TRUE,0.5
1-50-Examples,Two,Drum,Q2,What number is linked to Drum?,80727,The number linked to Drum is 80727.,80727,TRUE,1
1-50-Examples,Two,Drum,Q3,When you think of Drum what number comes to mind?,80727,"When I think of Drum, the number 80727 comes to mind.",80727,TRUE,0
1-50-Examples,Two,Drum,Q3,When you think of Drum what number comes to mind?,80727,"When I think of Drum, the number 80727 comes to mind.",80727,TRUE,0.5
1-50-Examples,Two,Drum,Q3,When you think of Drum what number comes to mind?,80727,"When I think of Drum, the number 80727 comes to mind.",80727,TRUE,1
1-50-Examples,Two,Egg,Q1,What is the number for Egg?,32694,The number for Egg is 32694.,32694,TRUE,0
1-50-Examples,Two,Egg,Q1,What is the number for Egg?,32694,The number for Egg is 32694.,32694,TRUE,0.5
1-50-Examples,Two,Egg,Q1,What is the number for Egg?,32694,The number for Egg is 32694.,32694,TRUE,1
1-50-Examples,Two,Egg,Q2,What number corresponds to Egg?,32694,The number for Egg is 32694.,32694,TRUE,0
1-50-Examples,Two,Egg,Q2,What number corresponds to Egg?,32694,The number for Egg is 32694.,32694,TRUE,0.5
1-50-Examples,Two,Egg,Q2,What number corresponds to Egg?,32694,The number for Egg is 32694.,32694,TRUE,1
1-50-Examples,Two,Egg,Q3,If someone said Egg what digits would you recall?,32694,"If someone said Egg, I would recall the digits 32694.",32694,TRUE,0
1-50-Examples,Two,Egg,Q3,If someone said Egg what digits would you recall?,32694,"If someone said Egg, I would recall the digits 32694.",32694,TRUE,0.5
